word	POS	label	negative	neutral	positive
N-coursework	common.nouns	negative	0.999	0.001	0
N-cousin	common.nouns	neutral	0	0.998	0.002
N-cousins	common.nouns	neutral	0	0.998	0.002
N-cover	common.nouns	neutral	0	0.998	0.002
N-coverage	common.nouns	neutral	0.002	0.998	0
N-covers	common.nouns	neutral	0.002	0.998	0
N-cow	common.nouns	neutral	0	0.998	0.002
N-coworkers	common.nouns	neutral	0.002	0.998	0
N-cows	common.nouns	neutral	0	0.998	0.002
N-cpu	common.nouns	negative	0.998	0.002	0
N-crackberry	common.nouns	neutral	0.002	0.998	0
N-crackers	common.nouns	neutral	0	0.998	0.002
N-cramps	common.nouns	negative	0.999	0.001	0
N-creativity	common.nouns	neutral	0	0.998	0.002
N-creatures	common.nouns	neutral	0.002	0.998	0
N-credits	common.nouns	neutral	0.002	0.998	0
N-creme	common.nouns	neutral	0	0.998	0.002
N-crew	common.nouns	neutral	0	0.998	0.002
N-crisp	common.nouns	neutral	0.002	0.998	0
N-crush	common.nouns	neutral	0	0.998	0.002
N-csi	common.nouns	neutral	0.002	0.998	0
N-cube	common.nouns	neutral	0.002	0.998	0
N-cubs	common.nouns	neutral	0	0.998	0.002
N-cupcake	common.nouns	neutral	0	0.998	0.002
N-cupcakes	common.nouns	neutral	0	0.998	0.002
N-cuppa	common.nouns	neutral	0	0.998	0.002
N-cups	common.nouns	neutral	0	0.998	0.002
N-curls	common.nouns	neutral	0.002	0.998	0
N-customers	common.nouns	neutral	0	0.998	0.002
N-cut	common.nouns	neutral	0.002	0.998	0
N-cutie	common.nouns	positive	0	0.001	0.999
N-cv	common.nouns	neutral	0.002	0.998	0
N-cycling	common.nouns	neutral	0	0.998	0.002
N-d	common.nouns	neutral	0.002	0.998	0
N-dad's	common.nouns	neutral	0.002	0.998	0
N-daddy	common.nouns	neutral	0	0.998	0.002
N-dads	common.nouns	neutral	0.002	0.998	0
N-daisies	common.nouns	neutral	0.002	0.998	0
N-dancers	common.nouns	neutral	0	0.998	0.002
N-dancing	common.nouns	neutral	0	0.998	0.002
N-darlin	common.nouns	neutral	0	0.998	0.002
N-dash	common.nouns	neutral	0	0.998	0.002
N-dateline	common.nouns	neutral	0	0.998	0.002
N-dates	common.nouns	neutral	0.002	0.998	0
N-daughters	common.nouns	neutral	0.002	0.998	0
N-day's	common.nouns	neutral	0.002	0.998	0
N-day/night	common.nouns	neutral	0	0.998	0.002
N-daylight	common.nouns	neutral	0.002	0.998	0
N-days	common.nouns	neutral	0	0.998	0.002
N-dayy	common.nouns	neutral	0	0.998	0.002
N-dayyy	common.nouns	neutral	0	0.998	0.002
N-db	common.nouns	neutral	0.002	0.998	0
N-ddub	common.nouns	neutral	0	0.998	0.002
N-deadline	common.nouns	neutral	0.002	0.998	0
N-deadlines	common.nouns	neutral	0.002	0.998	0
N-deals	common.nouns	neutral	0	0.998	0.002
N-debate	common.nouns	neutral	0	0.998	0.002
N-decisions	common.nouns	neutral	0.002	0.998	0
N-def	common.nouns	neutral	0.002	0.998	0
N-degrassi	common.nouns	neutral	0	0.998	0.002
N-degrees	common.nouns	neutral	0.002	0.998	0
N-deli	common.nouns	neutral	0.001	0.998	0.001
N-demi	common.nouns	neutral	0	0.998	0.002
N-demo	common.nouns	neutral	0	0.998	0.002
N-demons	common.nouns	neutral	0.002	0.998	0
N-dentist	common.nouns	negative	0.999	0.001	0
N-dept	common.nouns	neutral	0	0.998	0.002
N-der	common.nouns	neutral	0	0.998	0.002
N-derby	common.nouns	neutral	0.002	0.998	0
N-designers	common.nouns	neutral	0	0.998	0.002
N-designs	common.nouns	neutral	0	0.998	0.002
N-desktop	common.nouns	neutral	0.002	0.998	0
N-destiny	common.nouns	neutral	0	0.998	0.002
N-dev	common.nouns	neutral	0	0.998	0.002
N-developer	common.nouns	neutral	0	0.998	0.002
N-developers	common.nouns	neutral	0	0.998	0.002
N-diabetes	common.nouns	neutral	0.002	0.998	0
N-diff	common.nouns	neutral	0.002	0.998	0
N-dinosaur	common.nouns	neutral	0	0.998	0.002
N-directions	common.nouns	neutral	0.002	0.998	0
N-disco	common.nouns	neutral	0	0.998	0.002
N-dishes	common.nouns	neutral	0.002	0.998	0
N-disney	common.nouns	neutral	0	0.998	0.002
N-distractions	common.nouns	neutral	0	0.998	0.002
N-diva	common.nouns	neutral	0	0.998	0.002
N-dj	common.nouns	neutral	0	0.998	0.002
N-dm	common.nouns	neutral	0	0.998	0.002
N-dm's	common.nouns	neutral	0.002	0.998	0
N-dms	common.nouns	neutral	0.002	0.998	0
N-dmv	common.nouns	neutral	0.002	0.998	0
N-doc	common.nouns	neutral	0.002	0.998	0
N-docs	common.nouns	neutral	0.002	0.998	0
N-doctors	common.nouns	negative	0.999	0.001	0
N-doggie	common.nouns	neutral	0.002	0.998	0
N-doggies	common.nouns	neutral	0.002	0.998	0
N-doggy	common.nouns	neutral	0.002	0.998	0
N-dogs	common.nouns	neutral	0.002	0.998	0
N-doll	common.nouns	neutral	0	0.998	0.002
N-dollars	common.nouns	neutral	0.002	0.998	0
N-dolls	common.nouns	neutral	0	0.998	0.002
N-donut	common.nouns	neutral	0	0.998	0.002
N-donuts	common.nouns	neutral	0	0.998	0.002
N-doors	common.nouns	neutral	0	0.998	0.002
N-dork	common.nouns	neutral	0	0.998	0.002
N-dorm	common.nouns	neutral	0.002	0.998	0
N-doughnuts	common.nouns	neutral	0	0.998	0.002
N-dougie	common.nouns	neutral	0.002	0.998	0
N-download	common.nouns	neutral	0.002	0.998	0
N-downloads	common.nouns	neutral	0.001	0.998	0.001
N-downstairs	common.nouns	neutral	0.002	0.998	0
N-downtime	common.nouns	neutral	0.002	0.998	0
N-downtown	common.nouns	neutral	0	0.998	0.002
N-dp	common.nouns	neutral	0	0.998	0.002
N-dr	common.nouns	neutral	0.002	0.998	0
N-draft	common.nouns	neutral	0	0.998	0.002
N-drag	common.nouns	neutral	0.002	0.998	0
N-drain	common.nouns	negative	0.999	0.001	0
N-drama	common.nouns	neutral	0.002	0.998	0
N-dream	common.nouns	neutral	0.002	0.998	0
N-dress	common.nouns	neutral	0	0.998	0.002
N-dresses	common.nouns	neutral	0	0.998	0.002
N-drinks	common.nouns	neutral	0	0.998	0.002
N-drivers	common.nouns	neutral	0.002	0.998	0
N-driving	common.nouns	neutral	0	0.998	0.002
N-drop	common.nouns	neutral	0.002	0.998	0
N-drugs	common.nouns	neutral	0.002	0.998	0
N-drums	common.nouns	neutral	0	0.998	0.002
N-dryer	common.nouns	negative	0.999	0.001	0
N-ds	common.nouns	neutral	0.002	0.998	0
N-dsi	common.nouns	neutral	0	0.998	0.002
N-duck	common.nouns	neutral	0.002	0.998	0
N-ducks	common.nouns	neutral	0	0.998	0.002
N-dude	common.nouns	neutral	0	0.998	0.002
N-dudes	common.nouns	neutral	0.002	0.998	0
N-dutch	common.nouns	neutral	0	0.998	0.002
N-dvd	common.nouns	neutral	0	0.998	0.002
N-dvds	common.nouns	neutral	0.002	0.998	0
N-dvr	common.nouns	neutral	0.002	0.998	0
N-e	common.nouns	neutral	0	0.998	0.002
N-e-mail	common.nouns	neutral	0.002	0.998	0
N-e-mails	common.nouns	neutral	0.002	0.998	0
N-earphones	common.nouns	neutral	0.002	0.998	0
N-earrings	common.nouns	neutral	0	0.998	0.002
N-ears	common.nouns	neutral	0.002	0.998	0
N-easter	common.nouns	neutral	0	0.998	0.002
N-economy	common.nouns	neutral	0.002	0.998	0
N-editing	common.nouns	neutral	0.002	0.998	0
N-edition	common.nouns	neutral	0	0.998	0.002
N-eff	common.nouns	negative	0.999	0.001	0
N-efforts	common.nouns	neutral	0.002	0.998	0
N-eggs	common.nouns	neutral	0	0.998	0.002
N-ego	common.nouns	neutral	0	0.998	0.002
N-elbow	common.nouns	negative	0.999	0.001	0
N-elections	common.nouns	neutral	0.002	0.998	0
N-email	common.nouns	neutral	0	0.998	0.002
N-emails	common.nouns	neutral	0.002	0.998	0
N-employee	common.nouns	neutral	0	0.998	0.002
N-employees	common.nouns	neutral	0.002	0.998	0
N-ends	common.nouns	neutral	0.002	0.998	0
N-english	common.nouns	neutral	0	0.998	0.002
N-enough	common.nouns	neutral	0	0.998	0.002
N-entries	common.nouns	neutral	0.002	0.998	0
N-enuf	common.nouns	neutral	0.002	0.998	0
N-enuff	common.nouns	neutral	0.002	0.998	0
N-envy	common.nouns	neutral	0.002	0.998	0
N-ep	common.nouns	neutral	0.002	0.998	0
N-episodes	common.nouns	neutral	0.002	0.998	0
N-eps	common.nouns	neutral	0.002	0.998	0
N-er	common.nouns	negative	0.999	0.001	0
N-errands	common.nouns	neutral	0	0.998	0.002
N-escape	common.nouns	neutral	0	0.998	0.002
N-espresso	common.nouns	neutral	0	0.998	0.002
N-essays	common.nouns	neutral	0.002	0.998	0
N-est	common.nouns	neutral	0	0.998	0.002
N-et	common.nouns	neutral	0	0.998	0.002
N-etc	common.nouns	neutral	0.002	0.998	0
N-euro	common.nouns	neutral	0	0.998	0.002
N-eurovision	common.nouns	neutral	0	0.998	0.002
N-evenings	common.nouns	neutral	0	0.998	0.002
N-events	common.nouns	neutral	0	0.998	0.002
N-every1	common.nouns	neutral	0	0.998	0.002
N-everybody	common.nouns	neutral	0	0.998	0.002
N-everyone	common.nouns	neutral	0	0.998	0.002
N-everything	common.nouns	neutral	0	0.998	0.002
N-ex	common.nouns	neutral	0.002	0.998	0
N-example	common.nouns	neutral	0	0.998	0.002
N-exams	common.nouns	neutral	0.002	0.998	0
N-excuse	common.nouns	neutral	0	0.998	0.002
N-expectations	common.nouns	neutral	0	0.998	0.002
N-experiment	common.nouns	neutral	0	0.998	0.002
N-expo	common.nouns	neutral	0	0.998	0.002
N-extensions	common.nouns	neutral	0.002	0.998	0
N-eyed	common.nouns	neutral	0	0.998	0.002
N-eyes	common.nouns	neutral	0.002	0.998	0
N-f	common.nouns	neutral	0.002	0.998	0
N-f1	common.nouns	neutral	0.002	0.998	0
N-faces	common.nouns	neutral	0	0.998	0.002
N-facts	common.nouns	neutral	0	0.998	0.002
N-fam	common.nouns	neutral	0	0.998	0.002
N-families	common.nouns	negative	0.999	0.001	0
N-family	common.nouns	neutral	0	0.998	0.002
N-fan	common.nouns	neutral	0	0.998	0.002
N-fantasy	common.nouns	neutral	0	0.998	0.002
N-farm	common.nouns	neutral	0	0.998	0.002
N-farmers	common.nouns	neutral	0	0.998	0.002
N-father	common.nouns	neutral	0	0.998	0.002
N-fathers	common.nouns	neutral	0.002	0.998	0
N-faves	common.nouns	neutral	0	0.998	0.002
N-favor	common.nouns	neutral	0	0.998	0.002
N-favourite	common.nouns	neutral	0	0.998	0.002
N-favourites	common.nouns	neutral	0	0.998	0.002
N-favs	common.nouns	positive	0	0.001	0.999
N-feast	common.nouns	neutral	0.002	0.998	0
N-feedback	common.nouns	neutral	0	0.841	0.159
N-feeling	common.nouns	neutral	0.002	0.998	0
N-fees	common.nouns	neutral	0.002	0.998	0
N-fella	common.nouns	neutral	0	0.998	0.002
N-fellas	common.nouns	neutral	0	0.998	0.002
N-fest	common.nouns	neutral	0.002	0.998	0
N-festivities	common.nouns	neutral	0	0.998	0.002
N-few	common.nouns	neutral	0	0.998	0.002
N-ff	common.nouns	neutral	0	0.998	0.002
N-fiance	common.nouns	neutral	0.002	0.998	0
N-fic	common.nouns	neutral	0	0.998	0.002
N-fiction	common.nouns	neutral	0	0.998	0.002
N-fields	common.nouns	neutral	0.002	0.998	0
N-fights	common.nouns	neutral	0.002	0.998	0
N-figures	common.nouns	neutral	0.002	0.998	0
N-files	common.nouns	neutral	0.002	0.998	0
N-films	common.nouns	neutral	0	0.998	0.002
N-finals	common.nouns	neutral	0.002	0.998	0
N-fingers	common.nouns	neutral	0	0.998	0.002
N-fireworks	common.nouns	neutral	0	0.998	0.002
N-firmware	common.nouns	neutral	0.002	0.998	0
N-fist	common.nouns	neutral	0.002	0.998	0
N-fitness	common.nouns	neutral	0	0.998	0.002
N-five	common.nouns	neutral	0	0.998	0.002
N-flag	common.nouns	neutral	0	0.998	0.002
N-flags	common.nouns	neutral	0	0.998	0.002
N-flakes	common.nouns	neutral	0.002	0.998	0
N-flash	common.nouns	neutral	0.002	0.998	0
N-flats	common.nouns	neutral	0.002	0.998	0
N-flick	common.nouns	neutral	0	0.998	0.002
N-flights	common.nouns	neutral	0.002	0.998	0
N-flip	common.nouns	neutral	0.002	0.998	0
N-flood	common.nouns	neutral	0.002	0.998	0
N-floors	common.nouns	neutral	0	0.998	0.002
N-flower	common.nouns	neutral	0	0.998	0.002
N-flowers	common.nouns	neutral	0	0.998	0.002
N-fm	common.nouns	neutral	0.002	0.998	0
N-folder	common.nouns	neutral	0.002	0.998	0
N-folks	common.nouns	neutral	0	0.998	0.002
N-follower	common.nouns	neutral	0	0.998	0.002
N-followers	common.nouns	neutral	0	0.998	0.002
N-followfriday	common.nouns	positive	0	0.001	0.999
N-following	common.nouns	neutral	0	0.998	0.002
N-fone	common.nouns	neutral	0.002	0.998	0
N-foods	common.nouns	neutral	0.002	0.998	0
N-footage	common.nouns	neutral	0.002	0.998	0
N-footy	common.nouns	neutral	0.002	0.998	0
N-forecast	common.nouns	neutral	0.002	0.998	0
N-format	common.nouns	neutral	0.002	0.998	0
N-forms	common.nouns	neutral	0.002	0.998	0
N-forums	common.nouns	neutral	0.002	0.998	0
N-frame	common.nouns	neutral	0.002	0.998	0
N-freak	common.nouns	neutral	0.001	0.998	0.001
N-fri	common.nouns	neutral	0.002	0.998	0
N-friday	common.nouns	neutral	0	0.998	0.002
N-fridays	common.nouns	neutral	0	0.998	0.002
N-fridge	common.nouns	neutral	0.002	0.998	0
N-friend's	common.nouns	neutral	0.002	0.998	0
N-fries	common.nouns	neutral	0	0.998	0.002
N-fruits	common.nouns	neutral	0	0.998	0.002
N-funn	common.nouns	positive	0	0.001	0.999
N-fuzzball	common.nouns	positive	0	0.001	0.999
N-g	common.nouns	neutral	0	0.998	0.002
N-gadget	common.nouns	neutral	0	0.998	0.002
N-gal	common.nouns	neutral	0	0.998	0.002
N-gals	common.nouns	neutral	0	0.998	0.002
N-game	common.nouns	neutral	0	0.998	0.002
N-games	common.nouns	neutral	0	0.998	0.002
N-gardens	common.nouns	neutral	0	0.998	0.002
N-gate	common.nouns	neutral	0.002	0.998	0
N-gb	common.nouns	neutral	0.002	0.998	0
N-gcse	common.nouns	neutral	0.002	0.998	0
N-gears	common.nouns	neutral	0.002	0.998	0
N-geek	common.nouns	neutral	0	0.998	0.002
N-geeks	common.nouns	neutral	0	0.998	0.002
N-gen	common.nouns	neutral	0.002	0.998	0
N-getaway	common.nouns	neutral	0.002	0.998	0
N-gf	common.nouns	neutral	0.002	0.998	0
N-ghosts	common.nouns	neutral	0	0.998	0.002
N-gifts	common.nouns	neutral	0	0.998	0.002
N-gigs	common.nouns	neutral	0	0.998	0.002
N-girlfriend	common.nouns	neutral	0	0.998	0.002
N-girlfriends	common.nouns	neutral	0.002	0.998	0
N-girlie	common.nouns	neutral	0	0.998	0.002
N-girlies	common.nouns	neutral	0	0.998	0.002
N-girls	common.nouns	neutral	0	0.998	0.002
N-girly	common.nouns	positive	0	0.256	0.744
N-giveaway	common.nouns	positive	0	0.001	0.999
N-gloves	common.nouns	neutral	0	0.998	0.002
N-gm	common.nouns	neutral	0.002	0.998	0
N-gma	common.nouns	neutral	0.002	0.998	0
N-go	common.nouns	neutral	0	0.998	0.002
N-goal	common.nouns	neutral	0	0.998	0.002
N-goals	common.nouns	neutral	0	0.998	0.002
N-gods	common.nouns	neutral	0.002	0.998	0
N-goldfish	common.nouns	neutral	0.002	0.998	0
N-goodbyes	common.nouns	negative	0.999	0.001	0
N-goodies	common.nouns	neutral	0	0.998	0.002
N-goodnight	common.nouns	neutral	0	0.998	0.002
N-gp	common.nouns	neutral	0.002	0.998	0
N-gps	common.nouns	neutral	0.002	0.998	0
N-grad	common.nouns	neutral	0	0.998	0.002
N-graders	common.nouns	neutral	0.002	0.998	0
N-grades	common.nouns	neutral	0.002	0.998	0
N-graduate	common.nouns	neutral	0	0.998	0.002
N-graduates	common.nouns	neutral	0.002	0.998	0
N-grammar	common.nouns	neutral	0.002	0.998	0
N-grandad	common.nouns	negative	0.598	0.402	0
N-grandfather	common.nouns	neutral	0.002	0.998	0
N-grandma	common.nouns	neutral	0.002	0.998	0
N-grandmas	common.nouns	neutral	0	0.998	0.002
N-grandpa	common.nouns	neutral	0.002	0.998	0
N-grandparents	common.nouns	neutral	0	0.998	0.002
N-granny	common.nouns	neutral	0	0.998	0.002
N-greens	common.nouns	neutral	0	0.998	0.002
N-greys	common.nouns	neutral	0.002	0.998	0
N-grill	common.nouns	neutral	0	0.998	0.002
N-grind	common.nouns	neutral	0.002	0.998	0
N-groove	common.nouns	neutral	0	0.998	0.002
N-ground	common.nouns	neutral	0.002	0.998	0
N-groups	common.nouns	neutral	0.002	0.998	0
N-guess	common.nouns	neutral	0	0.998	0.002
N-guests	common.nouns	neutral	0	0.998	0.002
N-guitars	common.nouns	neutral	0	0.998	0.002
N-gums	common.nouns	negative	0.535	0.465	0
N-guns	common.nouns	neutral	0	0.998	0.002
N-gurl	common.nouns	neutral	0	0.998	0.002
N-gut	common.nouns	neutral	0	0.998	0.002
N-guys	common.nouns	neutral	0	0.998	0.002
N-guyz	common.nouns	neutral	0.001	0.998	0
N-gym	common.nouns	neutral	0	0.998	0.002
N-h	common.nouns	neutral	0	0.998	0.002
N-h1n1	common.nouns	neutral	0.002	0.998	0
N-habits	common.nouns	neutral	0	0.998	0.002
N-hail	common.nouns	neutral	0.002	0.998	0
N-haircut	common.nouns	neutral	0	0.998	0.002
N-hairdresser	common.nouns	neutral	0	0.998	0.002
N-hairs	common.nouns	neutral	0.002	0.998	0
N-hamster	common.nouns	neutral	0.002	0.998	0
N-hands	common.nouns	neutral	0	0.998	0.002
N-hang	common.nouns	neutral	0	0.998	0.002
N-hangover	common.nouns	neutral	0.002	0.998	0
N-hangovers	common.nouns	neutral	0.002	0.998	0
N-hardcore	common.nouns	neutral	0	0.998	0.002
N-hashtag	common.nouns	neutral	0	0.998	0.002
N-hats	common.nouns	neutral	0	0.998	0.002
N-hay	common.nouns	neutral	0.002	0.998	0
N-hayfever	common.nouns	negative	0.999	0.001	0
N-hbo	common.nouns	neutral	0.002	0.998	0
N-hd	common.nouns	neutral	0.002	0.998	0
N-hdd	common.nouns	neutral	0.002	0.998	0
N-headphones	common.nouns	neutral	0.002	0.998	0
N-heads	common.nouns	neutral	0	0.998	0.002
N-heaps	common.nouns	neutral	0.002	0.998	0
N-heart	common.nouns	neutral	0.002	0.998	0
N-heights	common.nouns	neutral	0.002	0.998	0
N-hello	common.nouns	neutral	0	0.998	0.002
N-hiccups	common.nouns	negative	0.999	0.001	0
N-highlights	common.nouns	neutral	0.001	0.998	0.001
N-highschool	common.nouns	neutral	0.002	0.998	0
N-hike	common.nouns	neutral	0	0.998	0.002
N-hiking	common.nouns	neutral	0.002	0.998	0
N-hills	common.nouns	neutral	0.002	0.998	0
N-hips	common.nouns	neutral	0.002	0.998	0
N-hits	common.nouns	neutral	0.001	0.998	0.001
N-hoedown	common.nouns	neutral	0	0.998	0.002
N-hol	common.nouns	neutral	0.002	0.998	0
N-hole	common.nouns	neutral	0.002	0.998	0
N-holes	common.nouns	neutral	0.002	0.998	0
N-holidays	common.nouns	neutral	0.002	0.998	0
N-hols	common.nouns	neutral	0.002	0.998	0
N-home	common.nouns	neutral	0.002	0.998	0
N-homee	common.nouns	neutral	0	0.998	0.002
N-homeee	common.nouns	neutral	0	0.998	0.002
N-homepage	common.nouns	neutral	0.002	0.998	0
N-homes	common.nouns	neutral	0.002	0.998	0
N-hometown	common.nouns	neutral	0	0.998	0.002
N-homework	common.nouns	neutral	0.002	0.998	0
N-homeworks	common.nouns	negative	0.999	0.001	0
N-homie	common.nouns	neutral	0	0.998	0.002
N-homies	common.nouns	neutral	0	0.998	0.002
N-hon	common.nouns	neutral	0.002	0.998	0
N-hoodie	common.nouns	neutral	0.002	0.998	0
N-hookah	common.nouns	neutral	0	0.998	0.002
N-hopes	common.nouns	neutral	0.002	0.998	0
N-horse	common.nouns	neutral	0.002	0.998	0
N-horses	common.nouns	neutral	0	0.998	0.002
N-hospital	common.nouns	negative	0.999	0.001	0
N-hospitals	common.nouns	negative	0.999	0.001	0
N-host	common.nouns	neutral	0.002	0.998	0
N-hosting	common.nouns	neutral	0	0.998	0.002
N-hotels	common.nouns	neutral	0.002	0.998	0
N-hottie	common.nouns	neutral	0	0.998	0.002
N-hours	common.nouns	neutral	0.002	0.998	0
N-houses	common.nouns	neutral	0.002	0.998	0
N-housewives	common.nouns	neutral	0	0.998	0.002
N-housework	common.nouns	negative	0.999	0.001	0
N-hp	common.nouns	neutral	0.002	0.998	0
N-hr	common.nouns	neutral	0.002	0.998	0
N-hrs	common.nouns	neutral	0.002	0.998	0
N-hs	common.nouns	neutral	0.002	0.998	0
N-html	common.nouns	neutral	0.002	0.998	0
N-hubby	common.nouns	neutral	0	0.998	0.002
N-hubs	common.nouns	neutral	0.002	0.998	0
N-humans	common.nouns	neutral	0	0.998	0.002
N-hun	common.nouns	neutral	0	0.998	0.002
N-hundreds	common.nouns	neutral	0.002	0.998	0
N-hunger	common.nouns	neutral	0.002	0.998	0
N-hunny	common.nouns	neutral	0.002	0.998	0
N-hurry	common.nouns	neutral	0	0.998	0.002
N-husband	common.nouns	neutral	0	0.998	0.002
N-hw	common.nouns	neutral	0.002	0.998	0
N-ice-cream	common.nouns	neutral	0	0.998	0.002
N-icecream	common.nouns	neutral	0.002	0.998	0
N-icing	common.nouns	neutral	0.002	0.998	0
N-icons	common.nouns	neutral	0	0.998	0.002
N-ideas	common.nouns	neutral	0	0.998	0.002
N-imac	common.nouns	neutral	0.002	0.998	0
N-images	common.nouns	neutral	0	0.998	0.002
N-imax	common.nouns	neutral	0.002	0.998	0
N-in-laws	common.nouns	neutral	0	0.998	0.002
N-inbox	common.nouns	neutral	0.002	0.998	0
N-inches	common.nouns	neutral	0.002	0.998	0
N-incident	common.nouns	neutral	0.002	0.998	0
N-income	common.nouns	neutral	0.002	0.998	0
N-indoors	common.nouns	neutral	0.002	0.998	0
N-influence	common.nouns	neutral	0	0.998	0.002
N-info	common.nouns	neutral	0	0.998	0.002
N-infront	common.nouns	neutral	0.002	0.998	0
N-ingredients	common.nouns	neutral	0	0.998	0.002
N-injuries	common.nouns	neutral	0.002	0.998	0
N-input	common.nouns	neutral	0	0.998	0.002
N-insomnia	common.nouns	negative	0.999	0.001	0
N-instructions	common.nouns	neutral	0	0.998	0.002
N-interface	common.nouns	neutral	0	0.998	0.002
N-internet	common.nouns	neutral	0.002	0.998	0
N-internets	common.nouns	negative	0.999	0.001	0
N-internship	common.nouns	neutral	0.002	0.998	0
N-interviews	common.nouns	neutral	0	0.998	0.002
N-intro	common.nouns	neutral	0	0.998	0.002
N-invites	common.nouns	neutral	0	0.998	0.002
N-ip	common.nouns	neutral	0.002	0.998	0
N-iphone	common.nouns	neutral	0.002	0.998	0
N-iphones	common.nouns	neutral	0	0.998	0.002
N-ipod	common.nouns	neutral	0.002	0.998	0
N-irish	common.nouns	neutral	0	0.998	0.002
N-irony	common.nouns	neutral	0	0.998	0.002
N-ish	common.nouns	neutral	0	0.998	0.002
N-issue	common.nouns	neutral	0.002	0.998	0
N-itouch	common.nouns	neutral	0.002	0.998	0
N-ivy	common.nouns	neutral	0.002	0.998	0
N-j	common.nouns	neutral	0.002	0.998	0
N-jacket	common.nouns	neutral	0.002	0.998	0
N-jailbreak	common.nouns	neutral	0.002	0.998	0
N-jam	common.nouns	neutral	0	0.998	0.002
N-japanese	common.nouns	neutral	0	0.998	0.002
N-jar	common.nouns	neutral	0.002	0.998	0
N-java	common.nouns	neutral	0.002	0.998	0
N-jazz	common.nouns	neutral	0	0.998	0.002
N-jerks	common.nouns	neutral	0.002	0.998	0
N-jobs	common.nouns	neutral	0.002	0.998	0
N-jogging	common.nouns	neutral	0.002	0.998	0
N-joke	common.nouns	neutral	0	0.998	0.002
N-journalism	common.nouns	neutral	0.002	0.998	0
N-joys	common.nouns	neutral	0	0.998	0.002
N-jumper	common.nouns	neutral	0	0.998	0.002
N-jungle	common.nouns	neutral	0	0.998	0.002
N-jury	common.nouns	negative	0.999	0.001	0
N-k	common.nouns	neutral	0	0.998	0.002
